Company Name,Address 1,City,State,Zip,Phone,Google Link
California Pizza Kitchen,1550 E Golf Rd,SCHAUMBURG,IL,60173-4904,8474139200.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Schaumburg/@42.051046,-88.040069,17z/data=!3m1!4b1!4m5!3m4!1s0x880faf900a115a77:0x1c6435907c70691e!8m2!3d42.051046!4d-88.040069"
California Pizza Kitchen,156 S 400 W,SALT LAKE CITY,UT,84101-1145,8014560075.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+The+Gateway/@40.7006595,-111.9650292,12z/data=!3m1!5s0x8752f501c1ef742b:0x7edf0a3ad89a669c!4m8!1m2!2m1!1sCalifornia+Pizza+Kitchen+156+S+400+W+SALT+LAKE+CITY+UT+84101-1145!3m4!1s0x8752f3c08b414db9:0x467a4c8c69846e3a!8m2!3d40.765806!4d-111.902808?hl=en"
California Pizza Kitchen,16101 Ventura Blvd,ENCINO,CA,91436-2511,8189077783.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Encino/@34.15671,-118.484348,17z/data=!3m1!4b1!4m5!3m4!1s0x80c297899002478b:0x75f98939f10f2a81!8m2!3d34.15671!4d-118.484348"
California Pizza Kitchen,1645 Briargate Pkwy,COLORADO SPRINGS,CO,80920-7687,7192608054.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Briargate/@39.4475979,-105.5244167,9z/data=!3m1!5s0x87134c32f6953d21:0x7edf0a3aa5f799f5!4m8!1m2!2m1!1sCalifornia+Pizza+Kitchen+1645+Briargate+Pkwy+COLORADO+SPRINGS+CO+80920-7687!3m4!1s0x87134c33a60fbfe9:0xca14784ed5d50230!8m2!3d38.963644!4d-104.796038?hl=en"
California Pizza Kitchen,1711 29th St,BOULDER,CO,80301-1053,3034403390.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+29th+Street/@39.9750048,-105.3346357,11z/data=!3m1!5s0x876bedd0bf3936b1:0xff95595e4ce0158b!4m8!1m2!2m1!1sCalifornia+Pizza+Kitchen+1711+29th+St+BOULDER+CO+80301-1053!3m4!1s0x876bedd0e8247935:0xee9324a5c662c3c!8m2!3d40.017532!4d-105.257155?hl=en"
California Pizza Kitchen,4211 Waialae Ave,HONOLULU,HI,96816-5331,8087379446.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Kahala+Mall/@21.277541,-157.78569,17z/data=!3m1!4b1!4m5!3m4!1s0x7c006d608472b023:0x476dd4eecdb4531b!8m2!3d21.277541!4d-157.78569"
California Pizza Kitchen,4400 Sharon Rd,CHARLOTTE,NC,28211-3672,7043646280.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+South+Park/@34.885789,-90.4720585,5z/data=!3m1!5s0x88569e6adb97f02b:0x663c92cc23f7a9cb!4m8!1m2!2m1!1sCalifornia+Pizza+Kitchen+5501+Josh+Birmingham+Pkwy+CHARLOTTE+NC+28208!3m4!1s0x88569e15ed1421c7:0xf80241476659725c!8m2!3d35.1522311!4d-80.8318968?hl=en"
California Pizza Kitchen,5501 Josh Birmingham Pkwy,CHARLOTTE,NC,28208,7043594474.0,"https://www.google.com/maps/place/California+Pizza+Kitchen/@34.885789,-90.4720585,5z/data=!3m1!5s0x88569887545dbeb7:0x75fe5338f97dfe46!4m8!1m2!2m1!1sCalifornia+Pizza+Kitchen+5501+Josh+Birmingham+Pkwy+CHARLOTTE+NC+28208!3m4!1s0x8856987db0abe6f9:0xcb0ea6bae8f9880!8m2!3d35.2193678!4d-80.9449887?hl=en"
California Pizza Kitchen,5665 N Centerpark Way,GLENDALE,WI,53209,4149678088.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Bayshore+Town+Center/@43.1210892,-87.9158439,17z/data=!3m1!4b1!4m5!3m4!1s0x88051e60b896047f:0x8b42e701362cc5df!8m2!3d43.1210892!4d-87.9158439"
California Pizza Kitchen,1735 Arden Way,SACRAMENTO,CA,95815-5009,9165680932.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Sacramento/@38.598984,-121.423666,17z/data=!3m1!4b1!4m5!3m4!1s0x809ada193b953301:0x824ae4167c767a1d!8m2!3d38.598984!4d-121.423666"
California Pizza Kitchen,1815 Hawthorne Blvd,REDONDO BEACH,CA,90278-3432,3103709931.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Redondo+Beach/@33.871576,-118.354501,17z/data=!3m1!4b1!4m5!3m4!1s0x80c2b4f97a0167a3:0x5ca17c41b5397b42!8m2!3d33.871576!4d-118.354501"
California Pizza Kitchen,183 Linden St,WELLESLEY,MA,02482-7909,7814163690.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Linden+Square/@42.2997766,-71.2913335,17z/data=!3m1!4b1!4m5!3m4!1s0x89e386b435d21305:0x5629efcd325ee93!8m2!3d42.2997766!4d-71.2913335"
California Pizza Kitchen,18800 Ventura Blvd,TARZANA,CA,91356-3305,8183459925.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Tarzana/@34.171407,-118.543333,17z/data=!3m1!4b1!4m5!3m4!1s0x80c2990e0cdbcfe5:0x33dda6ab6d0ea6fb!8m2!3d34.171407!4d-118.543333"
California Pizza Kitchen,2015 Birch Rd,CHULA VISTA,CA,91915-2020,6195914630.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Otay+Ranch+Town+Center/@32.625508,-116.965865,17z/data=!3m1!4b1!4m5!3m4!1s0x80d9459752c948e9:0x1c8e3da298e21f96!8m2!3d32.625508!4d-116.965865"
California Pizza Kitchen,207 S Beverly Dr,BEVERLY HILLS,CA,90210,3102751101.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Beverly+Hills/@34.064726,-118.399307,17z/data=!3m1!4b1!4m5!3m4!1s0x80c2bbfbfc4f1ebf:0xbbeae7741e900f20!8m2!3d34.064726!4d-118.399307"
California Pizza Kitchen,21001 N Tatum Blvd,PHOENIX,AZ,85050-5221,4804733336.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Desert+Ridge/@33.676503,-111.974527,17z/data=!3m1!4b1!4m5!3m4!1s0x872b70e0a11e671f:0x3e3744adfd203acd!8m2!3d33.676503!4d-111.974527"
California Pizza Kitchen,2223 N West Shore Blvd,TAMPA,FL,33607-7221,8133538155.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+International+Plaza/@27.9639832,-82.521861,17z/data=!3m1!4b1!4m5!3m4!1s0x88c2c2536e5ca5ad:0x804c4681286b2ba2!8m2!3d27.9639832!4d-82.521861"
California Pizza Kitchen,2301 N Federal Hwy,FORT LAUDERDALE,FL,33305-2538,9545651196.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Ft.+Lauderdale/@26.156046,-80.11837,17z/data=!3m1!4b1!4m5!3m4!1s0x88d901ec9ccdaf47:0xc9cb2ecf38e20b4d!8m2!3d26.156046!4d-80.11837"
California Pizza Kitchen,25513 Marguerite Pkwy,MISSION VIEJO,CA,92692-2904,9499515026.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Mission+Viejo/@33.592743,-117.660328,17z/data=!3m1!4b1!4m5!3m4!1s0x80dceeb3743699bd:0xbcb3f9a5cd3456ec!8m2!3d33.592743!4d-117.660328"
California Pizza Kitchen,300 Miracle Mile,CORAL GABLES,FL,33134-5820,3057749940.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Miracle+Mile/@25.749488,-80.2627425,17z/data=!4m8!1m2!2m1!1sCalifornia+Pizza+Kitchen+300+Miracle+Mile+CORAL+GABLES+FL+33134-5820!3m4!1s0x88d9b790a511cfdb:0x997a48265c7263b6!8m2!3d25.749233!4d-80.260816?hl=en"
California Pizza Kitchen,31005 Orchard Lake Rd,FARMINGTON HILLS,MI,48334-1384,2487375912.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Farmington/@42.5186776,-83.770182,9z/data=!4m8!1m2!2m1!1sCalifornia+Pizza+Kitchen+37546+W+Six+Mile+Rd+LIVONIA+MI+48152-3923!3m4!1s0x8824ba6d7e5ecbaf:0x3317ad7c9465d186!8m2!3d42.5254418!4d-83.3617268?hl=en"
California Pizza Kitchen,3101 Pga Blvd,PALM BEACH GARDENS,FL,33410-2834,5616254682.0,"https://www.google.com/maps/place/California+Pizza+Kitchen/@26.8491596,-80.0856407,17z/data=!3m1!4b1!4m5!3m4!1s0x88df2a97e5e9b855:0x79d47c9dfc7d0b6d!8m2!3d26.8491596!4d-80.0856407"
California Pizza Kitchen,3400 Las Vegas Blvd S,LAS VEGAS,NV,89109-8923,7027917111.0,"https://www.google.com/maps/place/California+Pizza+Kitchen/@36.1206937,-115.1759811,17z/data=!4m5!3m4!1s0x80c8c415f0a42c77:0x1473633662e2e8bb!8m2!3d36.1206894!4d-115.1737924?hl=en"
California Pizza Kitchen,3401 Esperanza Xing,AUSTIN,TX,78758-8705,5128364400.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+The+Domain/@30.4003812,-97.7270762,17z/data=!3m1!4b1!4m5!3m4!1s0x8644cc71a32f4ad1:0x87685831e5798750!8m2!3d30.4003812!4d-97.7270762"
California Pizza Kitchen,37546 W Six Mile Rd,LIVONIA,MI,48152-3923,7345910476.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Livonia/@42.5186776,-83.770182,9z/data=!3m1!5s0x8824b276d3defc15:0xf07d58fb458a515b!4m8!1m2!2m1!1sCalifornia+Pizza+Kitchen+37546+W+Six+Mile+Rd+LIVONIA+MI+48152-3923!3m4!1s0x8824b27a754a7bf7:0x19feb9d73c16a54d!8m2!3d42.41469!4d-83.415237?hl=en"
California Pizza Kitchen,400 S Baldwin Ave,ARCADIA,CA,91007-1902,6264452610.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Santa+Anita/@34.134035,-118.051888,17z/data=!3m1!4b1!4m5!3m4!1s0x80c2dbbcefc689e1:0x979045ee6846c5db!8m2!3d34.134035!4d-118.051888"
California Pizza Kitchen,4200 Fairfax Corner West Ave,FAIRFAX,VA,22030,7032228097.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Fairfax+Corner/@38.858542,-77.357073,17z/data=!3m1!4b1!4m5!3m4!1s0x89b64f6ad77e30bd:0xb977c3bf589707b3!8m2!3d38.858542!4d-77.357073"
California Pizza Kitchen,437 S Highway 101,SOLANA BEACH,CA,92075-2221,8587930999.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Solana+Beach/@32.985788,-117.270592,17z/data=!3m1!4b1!4m5!3m4!1s0x80dc0ed47910c3b7:0xdf7b938c0c029432!8m2!3d32.985788!4d-117.270592"
California Pizza Kitchen,4999 Old Orchard Ctr,SKOKIE,IL,60077-1451,8476731144.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Old+Orchard/@42.0615688,-87.7478839,17z/data=!3m1!4b1!4m5!3m4!1s0x880fc58eda1e88fd:0x90ea83f8b840533b!8m2!3d42.0615688!4d-87.7478839"
California Pizza Kitchen,52 E Ohio St,CHICAGO,IL,60611-2702,3127876075.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Ohio+Street/@41.892635,-87.626097,17z/data=!3m1!4b1!4m5!3m4!1s0x880e2cadab2912ab:0xb922d2fc33269c48!8m2!3d41.892635!4d-87.626097"
California Pizza Kitchen,5614 Bay St,EMERYVILLE,CA,94608-2410,5106540750.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Bay+Street/@37.833561,-122.291963,17z/data=!3m1!4b1!4m5!3m4!1s0x808f8505ccc7d449:0x84ecd082272df472!8m2!3d37.833561!4d-122.291963"
California Pizza Kitchen,601 N San Fernando Blvd,BURBANK,CA,91502-1022,8189722589.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Burbank/@34.184591,-118.314149,17z/data=!3m1!4b1!4m5!3m4!1s0x80c29544dce957fd:0xb8a1bcab58a30253!8m2!3d34.184591!4d-118.314149"
California Pizza Kitchen,609 Kailua Rd,KAILUA,HI,96734-2839,8082632480.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Kailua+Town+Center/@21.393766,-157.741752,17z/data=!3m1!4b1!4m5!3m4!1s0x7c0014dceb3dcb3f:0x9fabe79e093108ef!8m2!3d21.393766!4d-157.741752"
California Pizza Kitchen,6121 W Park Blvd,PLANO,TX,75093-6232,4693660060.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Willow+Bend/@33.030041,-96.833363,17z/data=!3m1!4b1!4m5!3m4!1s0x864c237e5ce72057:0x9f474764bad661f7!8m2!3d33.030041!4d-96.833363"
California Pizza Kitchen,618 Smith Haven Mall,LAKE GROVE,NY,11755-1249,6313829610.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Smith+Haven+Mall/@40.864131,-73.132969,17z/data=!3m1!4b1!4m5!3m4!1s0x89e838541a483011:0x545b3dd35932121a!8m2!3d40.864131!4d-73.132969"
California Pizza Kitchen,6417 E Pacific Coast Hwy,LONG BEACH,CA,90803-4201,5625962775.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Long+Beach+Marketplace/@33.757347,-118.109924,17z/data=!3m1!4b1!4m5!3m4!1s0x80dd2fd8bed319b1:0xa1981dedd33d1a6d!8m2!3d33.757347!4d-118.109924"
California Pizza Kitchen,6600 Topanga Canyon Blvd,CANOGA PARK,CA,91306,8188848858.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Topanga/@34.1899743,-118.603277,17z/data=!3m1!4b1!4m5!3m4!1s0x80c29c22ebd4a073:0xd8d1824ecd958f76!8m2!3d34.1899743!4d-118.603277"
California Pizza Kitchen,7007 Friars Rd,SAN DIEGO,CA,92108-1146,6192984078.0,"https://www.google.com/maps/place/California+Pizza+Kitchen/@32.7675466,-117.1655318,17z/data=!3m1!4b1!4m5!3m4!1s0x80deab11488b6be5:0x74c18c396c7ac5d4!8m2!3d32.7675466!4d-117.1655318"
California Pizza Kitchen,7103 80th St,GLENDALE,NY,11385-7707,7188949400.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Atlas+Park/@40.707988,-73.869184,17z/data=!3m1!4b1!4m5!3m4!1s0x89c25e72880ceaf3:0x75feef4b9197f0b6!8m2!3d40.707988!4d-73.869184"
California Pizza Kitchen,735 S Figueroa St,LOS ANGELES,CA,90017-2563,2132288500.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+7th+Street/@34.049038,-118.260675,17z/data=!3m1!4b1!4m5!3m4!1s0x80c2c7b11887a295:0xc65fedf33e6dfc3b!8m2!3d34.049038!4d-118.260675"
California Pizza Kitchen,7851 Edinger Ave,HUNTINGTON BEACH,CA,92647-7626,7143723157.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Huntington+Beach/@33.730636,-117.992063,17z/data=!3m1!4b1!4m5!3m4!1s0x80dd26432700860d:0x85f32d6fbf5b2228!8m2!3d33.730636!4d-117.992063"
California Pizza Kitchen,575 E University Pkwy,OREM,UT,84097-7410,8017651777.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+University+Mall/@40.2750825,-111.6813901,17z/data=!3m1!4b1!4m5!3m4!1s0x874d9a88ce8472b7:0x72e7d01227cf554b!8m2!3d40.2750825!4d-111.6813901"
California Pizza Kitchen,800 Boylston St,BOSTON,MA,02199-8025,6172470888.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Prudential/@42.34731,-71.080086,17z/data=!3m1!4b1!4m5!3m4!1s0x89e37a0fb3130c95:0x184427fde83c1955!8m2!3d42.34731!4d-71.080086"
California Pizza Kitchen,870 Briarwood Cir,ANN ARBOR,MI,48108-1616,7342226320.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Briarwood/@42.24064,-83.744902,17z/data=!3m1!4b1!4m5!3m4!1s0x883cafea929a31f3:0xdfa7610733138db4!8m2!3d42.24064!4d-83.744902"
California Pizza Kitchen,925 Blossom Hill Rd,SAN JOSE,CA,95123-1253,4082257188.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Oakridge+Mall/@37.2874023,-121.9576988,12z/data=!3m1!5s0x808e33d66c49e96d:0x7edf0a3a4c189d1c!4m8!1m2!2m1!1sCalifornia+Pizza+Kitchen+925+Blossom+Hill+Rd+SAN+JOSE+CA+95123-1253!3m4!1s0x808e33d5e09d498d:0x2afc5004714a4da3!8m2!3d37.251167!4d-121.8619484?hl=en"
California Pizza Kitchen,9301 Tampa Ave,NORTHRIDGE,CA,91324-2504,8187015035.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Northridge/@34.2402011,-118.5553191,17z/data=!3m1!4b1!4m5!3m4!1s0x80c29b74b0f5b55f:0xd686cfea5a8a37d7!8m2!3d34.2402011!4d-118.5553191"
California Pizza Kitchen,1900 Hughes Landing Blvd,THE WOODLANDS,TX,77380-3794,8327914900.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Woodlands/@30.170721,-95.471274,17z/data=!3m1!4b1!4m5!3m4!1s0x864736cfd98ff8e9:0xb3146fd091b1105d!8m2!3d30.170721!4d-95.471274"
California Pizza Kitchen,192 N Cattlemen Rd,SARASOTA,FL,34243-4756,9412036966.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Sarasota/@27.3852087,-82.4558544,17z/data=!3m1!4b1!4m5!3m4!1s0x88c338dc54c87ff7:0x8518135c8928ea4e!8m2!3d27.3852087!4d-82.4558544"
California Pizza Kitchen,91-5431 Kapolei Pkwy,KAPOLEI,HI,96707-5004,8088922996.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Kapolei/@21.3334231,-158.0501581,17z/data=!3m1!4b1!4m5!3m4!1s0x7c0063611f2afc79:0xffccd0a56abaa19a!8m2!3d21.3334231!4d-158.0501581"
California Pizza Kitchen,95-1249 Meheula Pkwy,MILILANI,HI,96789-1779,8083793650.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Mililani/@21.453744,-158.006538,17z/data=!3m1!4b1!4m5!3m4!1s0x7c00670f28fbe079:0x4ef2f000bcd27fbc!8m2!3d21.453744!4d-158.006538"
California Pizza Kitchen,4712 River City Dr,JACKSONVILLE,FL,32246-7440,9044210179.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Jacksonville/@30.257838,-81.525781,17z/data=!3m1!4b1!4m5!3m4!1s0x88e5b550c8d15465:0x55b81d33255c6112!8m2!3d30.257838!4d-81.525781"
California Pizza Kitchen,250 Granite St,BRAINTREE,MA,02184-2806,7816026149.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+South+Shore+Mall/@42.2217074,-71.0229915,17z/data=!3m1!4b1!4m5!3m4!1s0x89e37d3dfc14dd9d:0x695d43f1d354bf16!8m2!3d42.2217074!4d-71.0229915"
California Pizza Kitchen,6227 S State St,MURRAY,UT,84107-7698,8012901124.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Fashion+Place/@40.635295,-111.887171,17z/data=!3m1!4b1!4m5!3m4!1s0x875289bdaf10643f:0x142d2661b1a139a3!8m2!3d40.635295!4d-111.887171"
California Pizza Kitchen,18601 Airport Way,SANTA ANA,CA,92707-5209,9492526125.0,"https://www.google.com/maps/place/California+Pizza+Kitchen/@33.6807542,-117.8607761,17z/data=!3m1!4b1!4m5!3m4!1s0x80dcdeee74864531:0x4f71848e9ab55cca!8m2!3d33.6807542!4d-117.8607761"
California Pizza Kitchen,1800 Galleria Blvd,FRANKLIN,TN,37064,6156148115.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+CoolSprings+Galleria/@35.957009,-86.814146,17z/data=!3m1!4b1!4m5!3m4!1s0x886479a49a25dd15:0xc7c826aabe57b26d!8m2!3d35.957009!4d-86.814146"
California Pizza Kitchen,2500 East 2Nd St,RENO,NV,89595,7756863904.0,"https://www.google.com/maps/place/California+Pizza+Kitchen/@39.5237233,-119.7798786,17z/data=!4m5!3m4!1s0x80993f4534a09705:0x97a12e051ff8176b!8m2!3d39.5237192!4d-119.7776899?hl=en"
California Pizza Kitchen,One Airport Dr,OAKLAND,CA,94621,5105633202.0,"https://www.google.com/maps/place/Oakland+International+Airport/@37.7125689,-122.2197428,17z/data=!3m1!4b1!4m5!3m4!1s0x808f845402c0a641:0xb0630c0f03017460!8m2!3d37.7125689!4d-122.2197428"
California Pizza Kitchen,300 Rodgers Blvd,HONOLULU,HI,96819,8088362566.0,"https://www.google.com/maps/place/California+Pizza+Kitchen/@21.3325784,-157.9216159,17z/data=!3m1!4b1!4m5!3m4!1s0x7c006fa66fe6a215:0xff85ae85c2aa9b71!8m2!3d21.3325784!4d-157.9216159"
California Pizza Kitchen,3786 Las Vegas Blvd S,LAS VEGAS,NV,89109-4375,7027490180.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+The+Park/@36.1032363,-115.1774517,17z/data=!4m5!3m4!1s0x80c8c5cd2ba373a9:0x1b6c68ac0dfa704e!8m2!3d36.103232!4d-115.175263?hl=en"
California Pizza Kitchen,1150 Market St,LYNNFIELD,MA,01940-4050,7814064015.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+MarketStreet+Lynnfield/@42.517451,-71.035305,17z/data=!3m1!4b1!4m5!3m4!1s0x89e30d3ebefb1fef:0xb256ae13ce185b4a!8m2!3d42.517451!4d-71.035305"
California Pizza Kitchen,200 E Via Rancho Pkwy,ESCONDIDO,CA,92025-8007,7605949490.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Escondido/@33.0705181,-117.0649188,17z/data=!3m1!4b1!4m5!3m4!1s0x80dbf158632589f1:0xcf80c3f585d060d4!8m2!3d33.0705181!4d-117.0649188"
California Pizza Kitchen,10250 Santa Monica Blvd,LOS ANGELES,CA,90067-6501,4243631235.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Westfield+Century+City/@34.0590031,-118.418866,17z/data=!3m1!4b1!4m5!3m4!1s0x80c2bb8c8aedd1cf:0x5acfc461f5c5eff7!8m2!3d34.0590031!4d-118.418866"
California Pizza Kitchen,3535 Monroe St,SANTA CLARA,CA,95051-7712,4087036070.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+Santa+Clara/@37.367311,-121.99346,17z/data=!3m1!4b1!4m5!3m4!1s0x808fb60040949297:0x89b8e5e1acaf5acb!8m2!3d37.367311!4d-121.99346"
California Pizza Kitchen,1800 Galleria Boulevard Coolsprings Galleria,FRANKLIN,TN,37064,6156148115.0,"https://www.google.com/maps/place/California+Pizza+Kitchen+at+CoolSprings+Galleria/@35.957009,-86.814146,17z/data=!3m1!4b1!4m5!3m4!1s0x886479a49a25dd15:0xc7c826aabe57b26d!8m2!3d35.957009!4d-86.814146"
California Pizza Kitchen,3665 North Harbor Dr,SAN DIEGO,CA,92101,6192315100.0,"https://www.google.com/maps/place/California+Pizza+Kitchen/@32.7331938,-117.2012425,17z/data=!3m1!4b1!4m5!3m4!1s0x80deab0408c4e29b:0x356c4a1c4d620adf!8m2!3d32.7331938!4d-117.2012425"
